player,base_prediction,adjusted_base,enhanced_prediction,minimax_adjustment,performance_penalty,volume_consistency,absence_penalty,total_adjustment,prob_lt5,prob_5_10,prob_10_15,prob_15_20,prob_20_25,prob_25_30,prob_30plus,prob_ge8,prob_ge10,prob_ge12,prob_ge15,prob_ge18,prob_ge20,prob_ge25,prob_ge30,p10,p25,p50,p75,p90,mean,std,latest_week
DeAndre Hopkins,10.786936546958817,8.291067470073038,8.409030950839366,0.018986505985392466,0.48514441712882855,1.0,-4.0,-2.495869076885779,0.3642,0.1982,0.1865,0.1295,0.0757,0.0317,0.0142,0.5167,0.4376,0.3562,0.2511,0.1668,0.1216,0.0459,0.0142,0.0,1.806085121223308,8.409030950839366,15.042381485752085,21.109149022616123,9.494456437016547,8.256095067465486,16
Cooper Kupp,10.988739733242435,5.975730387856064,8.167638191428741,0.1751084678833329,-0.18811781326970375,1.0,-6.0,-5.01300934538637,0.328,0.2736,0.2294,0.1211,0.0386,0.008,0.0013,0.5096,0.3984,0.2927,0.169,0.0839,0.0479,0.0093,0.0013,0.0,3.4058586641119764,8.167638191428741,12.94394253392188,17.258033914761402,8.614016147302527,6.358331967714898,15
Jayden Reed,8.605407045797227,7.34520890430645,7.949826918233104,0.3275867905672815,3.412215067941941,1.0,-6.0,-1.2601981414907772,0.3384,0.2745,0.2259,0.117,0.0354,0.0078,0.001,0.497,0.3871,0.2836,0.1612,0.0792,0.0442,0.0088,0.001,0.0,3.1907155410728865,7.949826918233104,12.72506072720072,17.037599402375406,8.4245232677498,6.32384906090389,15
Devaughn Vele,9.334920094928364,7.752230023732091,7.919800992771224,0.1457539952535818,2.271555933550145,1.0,-5.0,-1.5826900711962733,0.3822,0.2021,0.1811,0.1241,0.07,0.0277,0.0128,0.497,0.4157,0.3391,0.2346,0.1562,0.1105,0.0405,0.0128,0.0,1.298015693925545,7.919800992771224,14.560017946932055,20.646542313385677,9.108457245454867,8.144055794906729,15
John Metchie III,11.90054072765256,7.400108145530512,7.837283648121518,-0.5625540727652559,-3.9378785093567914,1.0,-1.0,-4.500432582122047,0.3851,0.2017,0.1807,0.1234,0.0695,0.0272,0.0124,0.493,0.4132,0.3363,0.2325,0.153,0.1091,0.0396,0.0124,0.0,1.1735196246195347,7.837283648121518,14.476109088779298,20.580734289344754,9.038241979442546,8.125836927985304,16
Terry McLaurin,11.847453508199292,3.9289348056212523,7.822787424491789,0.29869875316146405,1.2827825442604963,1.0,-10.5,-7.91851870257804,0.3738,0.2252,0.1943,0.1208,0.0594,0.0199,0.0066,0.4926,0.401,0.3131,0.2067,0.125,0.0859,0.0265,0.0066,0.0,1.8437224542864699,7.822787424491789,13.70263876801232,19.217700866462323,8.727027242290733,7.456649231875234,14
Deebo Samuel Sr.,10.560455129096319,7.456271677010921,7.781397887933567,0.07013513828202625,0.8256814096325757,1.0,-5.0,-3.104183452085398,0.3812,0.2109,0.1851,0.124,0.0647,0.0249,0.0092,0.4913,0.4079,0.3256,0.2228,0.141,0.0988,0.0341,0.0092,0.0,1.4618963623408234,7.781397887933567,14.118548462082995,19.951158243169523,8.881520765167032,7.8400867770816465,15
Alec Pierce,9.957515799670638,4.302378949917658,7.675732344365154,0.2311242100164682,3.6137389402305526,1.0,-10.5,-5.65513684975298,0.3532,0.2757,0.2186,0.1116,0.0331,0.0071,0.0007,0.4808,0.3711,0.2701,0.1525,0.073,0.0409,0.0078,0.0007,0.0,2.905458191033011,7.675732344365154,12.44577266942591,16.77638466446104,8.184195497463039,6.271195491674935,14
Jalen Coker,11.029904722622593,7.138726180655649,7.591584601139147,0.0072547638688703845,0.10156669416418537,0.0,-4.0,-3.8911785419669442,0.3953,0.2017,0.1783,0.1203,0.0658,0.027,0.0116,0.4819,0.403,0.3259,0.2247,0.1469,0.1044,0.0386,0.0116,0.0,0.927820577637163,7.591584601139147,14.230410041796926,20.335035242362384,8.84612922321937,8.066656050973975,16
Chris Godwin,11.471776655070935,7.111694163767734,7.566174505264506,0.34266116724645324,4.797256341450345,1.5,-11.0,-4.360082491303201,0.3965,0.2013,0.1782,0.1199,0.0659,0.0267,0.0115,0.4812,0.4022,0.3249,0.224,0.1463,0.1041,0.0382,0.0115,0.0,0.9024104817625224,7.566174505264506,14.204999945922285,20.309625146487743,8.826367081731997,8.06046688863135,7
Cedric Tillman,9.98618261879166,7.021545654697913,7.481434906738874,0.43569086906041704,6.099672166845838,1.5,-11.0,-2.9646369640937458,0.4002,0.201,0.178,0.118,0.0654,0.0263,0.0111,0.477,0.3988,0.3211,0.2208,0.1448,0.1028,0.0374,0.0111,0.0,0.8176708832368914,7.481434906738874,14.120260347396655,20.224885547962113,8.760589811718779,8.03975373822765,11
Jalen McMillan,11.247059638586101,7.005514909646526,7.466366006390571,0.383897018070695,5.374558252989729,1.0,-11.0,-4.241544728939576,0.4009,0.2006,0.1783,0.1175,0.0655,0.0261,0.0111,0.4767,0.3985,0.3205,0.2202,0.1444,0.1027,0.0372,0.0111,0.0,0.802601982888587,7.466366006390571,14.10519144704835,20.20981664761381,8.748917977456463,8.036053710205833,18
Garrett Wilson,13.136060092064534,5.335765023016134,7.280192544156675,0.1149469953967734,1.5847579355548262,1.5,-11.0,-7.8002950690484,0.3978,0.2259,0.1846,0.1135,0.0548,0.0174,0.006,0.4673,0.3763,0.2928,0.1917,0.1156,0.0782,0.0234,0.006,0.0,1.1950443167964737,7.280192544156675,13.197049230012459,18.760764063124316,8.287853897482337,7.380928798617689,6
Sam LaPorta,13.816325019337844,5.4149979215011275,7.183648341292328,0.04210041569977463,1.5565724864635084,1.0,-11.0,-8.401327097836717,0.4022,0.2233,0.1861,0.1141,0.0514,0.0175,0.0054,0.4645,0.3745,0.2898,0.1884,0.1104,0.0743,0.0229,0.0054,0.0,1.2142457635939246,7.183648341292328,13.095193225273873,18.549650497751145,8.227105643996904,7.312969508623351,10
Colby Parkinson,10.131501434487756,6.771875358621939,6.732147022283538,0.10842492827561215,1.5319489958585708,0.0,-5.0,-3.359626075865817,0.4026,0.276,0.1981,0.0915,0.0261,0.0053,0.0004,0.4315,0.3214,0.227,0.1233,0.0574,0.0318,0.0057,0.0004,0.0,1.965987456806804,6.732147022283538,11.51195623346608,15.816489919886608,7.391618469247878,6.093589791347711,15
Tyreek Hill,13.861658108884994,4.933414527221249,6.35060705047702,0.008917094555750361,1.062839323780505,1.0,-11.0,-8.928243581663745,0.4398,0.221,0.1742,0.1028,0.045,0.0132,0.004,0.4251,0.3392,0.26,0.165,0.0948,0.0622,0.0172,0.004,0.0,0.4292253620572173,6.35060705047702,12.273525348632104,17.70790968136113,7.573498689853286,7.106387696575399,4
Ryan Flournoy,11.80890922824771,5.80890922824771,6.341556665875684,0.0,0.0,0.0,-6.0,-6.0,0.4457,0.2001,0.1648,0.1048,0.0547,0.0216,0.0083,0.4332,0.3542,0.2805,0.1894,0.1207,0.0846,0.0299,0.0083,0.0,0.0,6.341556665875684,12.980382106533463,19.085007307098923,7.897193505998934,7.748513074706362,15
Diontae Johnson,9.530527388515765,3.9826318471289426,6.187668579362052,0.2968069639075452,4.155297494705633,1.0,-11.0,-5.547895541386822,0.4546,0.1961,0.1621,0.1035,0.0551,0.0203,0.0083,0.426,0.3493,0.2762,0.1872,0.1181,0.0837,0.0286,0.0083,0.0,0.0,6.187668579362052,12.86606906344862,19.016599786580528,7.795063452623682,7.754595416149833,6
Rashid Shaheed,10.00240274794509,6.3682370506226365,6.1673855943069995,0.013516226239109131,0.8523180764384368,1.0,-5.5,-3.6341656973224543,0.4358,0.2714,0.1861,0.0799,0.0224,0.004,0.0004,0.3984,0.2928,0.2053,0.1067,0.0478,0.0268,0.0044,0.0004,0.0,1.407932792321108,6.1673855943069995,10.94572068592737,15.25695085894052,6.9292699239299775,5.972032849408101,15
Christian Kirk,9.41764171714786,6.003528343429572,6.145322685715062,-0.05176417171478605,-0.3623492020035023,1.0,-4.0,-3.4141133737182883,0.4522,0.2001,0.1628,0.1035,0.0533,0.02,0.0081,0.4268,0.3477,0.2763,0.1849,0.1149,0.0814,0.0281,0.0081,0.0,0.0,6.145322685715062,12.806292458904693,18.83700438020428,7.762390721794356,7.697217108523207,16
Kendrick Bourne,10.188153771939158,5.597630754387833,6.1429549004474,-0.07381537719391566,-0.5167076403574097,0.0,-4.0,-4.590523017551325,0.4536,0.1981,0.1646,0.1021,0.0534,0.0203,0.0079,0.4251,0.3483,0.274,0.1837,0.1158,0.0816,0.0282,0.0079,0.0,0.0,6.1429549004474,12.78178034110518,18.886405541670637,7.750861163748658,7.695556603649766,16
Cole Kmet,8.296744650130035,3.799186162532508,6.040912031684904,0.3668294341601649,5.135612078242308,1.0,-11.0,-4.497558487597527,0.4604,0.1968,0.1591,0.1026,0.0534,0.0198,0.0079,0.4201,0.3428,0.2713,0.1837,0.116,0.0811,0.0277,0.0079,0.0,0.0,6.040912031684904,12.71931251577147,18.869843238903382,7.688296029231969,7.714570422013578,11
Tucker Kraft,10.661545323488868,5.34367204515793,5.963627428367183,0.30120844811127095,4.380918273557791,1.0,-11.0,-5.317873278330938,0.4456,0.2701,0.1827,0.0762,0.0213,0.0038,0.0003,0.3877,0.2843,0.1977,0.1016,0.0442,0.0254,0.0041,0.0003,0.0,1.204516051206966,5.963627428367183,10.7388612373348,15.051399912509488,6.764947476878745,5.922321570125699,8
Kayshon Boutte,10.597232239315062,3.693308059828764,5.929993854917491,0.03413838803424696,4.061937432479455,0.0,-11.0,-6.903924179486298,0.4471,0.2708,0.1815,0.0758,0.0209,0.0036,0.0003,0.386,0.2821,0.1961,0.1006,0.0437,0.0248,0.0039,0.0003,0.0,1.1685539186244842,5.929993854917491,10.705793149149201,15.027347602446191,6.736136974380673,5.912348895248703,13
Adam Thielen,13.949213370160955,5.262303342540239,5.827747133310661,0.08753933149195232,1.2255506408873325,1.0,-11.0,-8.686910027620716,0.4661,0.1978,0.1589,0.1002,0.05,0.0194,0.0076,0.4125,0.3361,0.2658,0.1772,0.1089,0.077,0.027,0.0076,0.0,0.0,5.827747133310661,12.466572573968442,18.5711977745339,7.521518117528125,7.609889575551617,18
Jordan Addison,15.219344447405003,3.4945355561476656,5.710900792953003,-0.06526777807383369,-2.6595411131835034,1.5,-10.5,-11.724808891257338,0.4692,0.2224,0.1612,0.0937,0.0394,0.0109,0.0032,0.3952,0.3084,0.2362,0.1472,0.0833,0.0535,0.0141,0.0032,0.0,0.0,5.710900792953003,11.584575856842067,17.037476121980916,7.074695313110623,6.937864453768521,14
Dalton Kincaid,10.834475213778326,2.716395042755668,5.678616795951744,-0.025947521377832496,1.9078673503551733,1.0,-11.0,-8.118080171022658,0.4603,0.2692,0.1753,0.0723,0.0196,0.003,0.0003,0.3712,0.2705,0.1859,0.0952,0.0409,0.0229,0.0033,0.0003,0.0,0.9060692143222703,5.678616795951744,10.45031887702965,14.779150522121048,6.535345967648222,5.852734342457704,14
Jonnu Smith,14.283433666580821,4.180494780281569,5.467531714174916,0.10946468030732258,-0.21240356660657456,1.0,-11.0,-10.102938886299253,0.471,0.2684,0.1695,0.0692,0.0184,0.0032,0.0003,0.3602,0.2606,0.1803,0.0911,0.0386,0.0219,0.0035,0.0003,0.0,0.7120957559321447,5.467531714174916,10.253785473180102,14.576225043870531,6.379512587776218,5.815005822647048,9
Luther Burden III,8.483879688215003,2.983879688215003,5.3886668522309,0.0,0.0,0.0,-5.5,-5.5,0.4847,0.1967,0.1517,0.096,0.0471,0.0168,0.007,0.3947,0.3186,0.2514,0.1669,0.1038,0.0709,0.0238,0.007,0.0,0.0,5.3886668522309,12.067067336317468,18.217598059449376,7.22206778854755,7.532765038064234,15
Oronde Gadsden II,9.681716130224805,4.0704290325562,5.284063219340532,0.02591419348875972,0.36279870884263604,0.0,-6.0,-5.611287097668605,0.4882,0.1973,0.1497,0.0949,0.0462,0.0173,0.0064,0.3922,0.3145,0.2492,0.1648,0.1018,0.0699,0.0237,0.0064,0.0,0.0,5.284063219340532,11.948064265207746,18.11447598156534,7.145354686552644,7.477676182538279,15
Will Dissly,9.395976845042432,2.648994211260609,5.1207584706673845,0.21686782441454514,3.0361495418036317,1.0,-11.0,-6.746982633781823,0.4956,0.196,0.1483,0.0921,0.0454,0.0163,0.0063,0.3848,0.3084,0.2442,0.1601,0.0999,0.068,0.0226,0.0063,0.0,0.0,5.1207584706673845,11.799158954753953,17.94968967788586,7.034476155347077,7.456380765846198,18
Greg Dortch,7.973812271848371,2.6184530679620925,5.096325556028572,0.3096427197409148,4.334998076372806,1.0,-11.0,-5.3553592038862785,0.4963,0.1966,0.1475,0.0916,0.0455,0.0163,0.0062,0.3838,0.3071,0.2433,0.1596,0.0996,0.068,0.0225,0.0062,0.0,0.0,5.096325556028572,11.774726040115137,17.92525676324705,7.017489826889238,7.449360717909897,12
Tank Dell,9.801756394821371,2.785439098705341,4.955145289954064,0.19891218025893131,2.7847705236250384,1.0,-11.0,-7.01631729611603,0.5014,0.1963,0.1451,0.0897,0.0459,0.0157,0.0059,0.3798,0.3023,0.2386,0.1572,0.0958,0.0675,0.0216,0.0059,0.0,0.0,4.955145289954064,11.585805963190912,17.77055107453849,6.931363669465696,7.399505147252151,16
Demarcus Robinson,7.7456283367326195,2.1614070841831543,4.730688769005422,0.29438524983003567,4.121393497620499,1.0,-11.0,-5.584221252549465,0.5103,0.1956,0.1416,0.0889,0.043,0.0149,0.0057,0.3702,0.2941,0.2325,0.1525,0.0932,0.0636,0.0206,0.0057,0.0,0.0,4.730688769005422,11.409089253091988,17.5596199762239,6.76612225243367,7.342903805063211,18
T.J. Hockenson,10.929505128359379,4.626567692338542,4.577723377153827,-0.11628384616927115,-1.6866535898515655,1.0,-5.5,-6.302937436020837,0.5236,0.2552,0.1492,0.0568,0.0127,0.0023,0.0002,0.3133,0.2212,0.1504,0.072,0.0302,0.0152,0.0025,0.0002,0.0,0.0,4.577723377153827,9.362756153226272,13.680132386705075,5.702939464193115,5.586937775394509,15
Rashod Bateman,8.30230682840994,2.2455767071024866,4.550991014059136,0.26288465857950316,3.6803852201130436,1.0,-11.0,-6.056730121307453,0.5188,0.193,0.1407,0.0874,0.0399,0.0145,0.0057,0.3604,0.2882,0.2276,0.1475,0.0891,0.0601,0.0202,0.0057,0.0,0.0,4.550991014059136,11.202331377836195,17.37707086612927,6.622550305136907,7.282805879772796,18
Marvin Harrison Jr.,13.02319870808564,3.5754016463790332,4.538011815219306,-0.04755796604665932,0.599760904340052,1.0,-11.0,-9.447797061706607,0.5216,0.2016,0.1431,0.0832,0.0358,0.0109,0.0038,0.3558,0.2768,0.2127,0.1337,0.0777,0.0505,0.0147,0.0038,0.0,0.0,4.538011815219306,10.84656551710798,16.63782551693354,6.442366699220902,6.966929429627851,13
Mike Gesicki,11.887109706801493,3.774402426700375,4.45265783130996,0.15626951465992533,1.7310232052389571,1.0,-11.0,-8.112707280101118,0.5298,0.2535,0.1467,0.0556,0.0119,0.0023,0.0002,0.3073,0.2167,0.1456,0.07,0.0287,0.0144,0.0025,0.0002,0.0,0.0,4.45265783130996,9.242750082563703,13.57495554766433,5.613497026865858,5.557349550132724,14
Darnell Mooney,11.065994648123068,3.025936162030767,4.0803459884890785,0.0201377675938466,-3.5601962536861476,1.0,-5.5,-8.0400584860923,0.5406,0.2099,0.1395,0.0746,0.0258,0.0074,0.0022,0.3248,0.2495,0.1858,0.11,0.0588,0.0354,0.0096,0.0022,0.0,0.0,4.0803459884890785,9.981850632363232,15.464403236641486,5.9397252653106785,6.505059526502233,15
David Njoku,11.344829941992561,2.18397671626737,3.440317262963557,0.12852773366960266,0.7106190406052068,1.0,-11.0,-9.160853225725191,0.5871,0.2335,0.1271,0.0416,0.0091,0.0014,0.0002,0.2598,0.1794,0.1137,0.0523,0.0212,0.0107,0.0016,0.0002,0.0,0.0,3.440317262963557,8.2304095142173,12.542726272514805,4.890308691231375,5.273840886619338,8
Darius Slayton,8.702802264556944,2.148846167197102,3.391947468560033,-0.025994512169980236,-1.5279615851898614,1.0,-6.0,-6.553956097359841,0.5651,0.1843,0.1302,0.074,0.0319,0.0106,0.0039,0.318,0.2506,0.1916,0.1204,0.0706,0.0464,0.0145,0.0039,0.0,0.0,3.391947468560033,10.019093576844075,16.113817225208503,5.868703173314453,6.901697103828537,15
Dontayvion Wicks,11.5941912633643,2.400297815841073,3.383374142622519,0.004040436831785055,0.8020661156449891,1.0,-11.0,-9.193893447523227,0.5908,0.2315,0.1269,0.0405,0.0087,0.0014,0.0002,0.2573,0.1777,0.1128,0.0508,0.0204,0.0103,0.0016,0.0002,0.0,0.0,3.383374142622519,8.168406918694965,12.492067472318135,4.84939388267224,5.252589235460308,13
Jerry Jeudy,17.391090447467406,1.4844286158092714,2.38761788329628,-0.3348985184309511,-4.571763313227183,0.0,-11.0,-15.906661831658134,0.6198,0.1936,0.1139,0.0519,0.0158,0.0042,0.0008,0.2553,0.1866,0.1327,0.0727,0.036,0.0208,0.005,0.0008,0.0,0.0,2.38761788329628,8.150701313561976,13.414541150155927,4.760057292160377,5.8409284126250975,14
Andrei Iosivas,9.772343622930551,1.630585905732639,2.2750436263169775,0.12388281885347255,1.7343594639486155,1.0,-11.0,-8.141757717197912,0.6084,0.1756,0.1157,0.0643,0.0251,0.0079,0.003,0.2791,0.216,0.1644,0.1003,0.0562,0.036,0.0109,0.003,0.0,0.0,2.2750436263169775,8.901712709411019,15.024215741002863,5.1834273289316375,6.54118565425912,12
Van Jefferson,8.444117835403626,1.515490233747391,2.165702737930992,-0.24107845020702934,-1.6875491514492054,1.0,-6.0,-6.928627601656235,0.6126,0.1746,0.1142,0.0637,0.0242,0.008,0.0027,0.2753,0.2128,0.1611,0.0986,0.0551,0.0349,0.0107,0.0027,0.0,0.0,2.165702737930992,8.792371821025032,14.914874852616878,5.119063900318232,6.5056696086266586,15
Zach Ertz,11.258884180845161,1.37472104521129,2.007524965996377,0.08705579095774195,0.028781073408386423,1.0,-11.0,-9.884163135633871,0.6356,0.1864,0.1096,0.0496,0.0143,0.0038,0.0007,0.2417,0.178,0.1236,0.0684,0.0335,0.0188,0.0045,0.0007,0.0,0.0,2.007524965996377,7.79357674282747,13.117966927853736,4.553041874558671,5.745339360479292,13
Xavier Legette,9.986454733806713,1.7047955016334964,1.9476916165014817,0.09885908149148248,1.619481686335301,1.0,-11.0,-8.281659232173217,0.668,0.2024,0.0953,0.028,0.0059,0.0004,0.0,0.1969,0.1296,0.0789,0.0343,0.0128,0.0063,0.0004,0.0,0.0,0.0,1.9476916165014817,6.726026708121852,11.037256881135002,3.9184216307336275,4.811643203883598,12
Rome Odunze,9.134770412282318,1.2074426030705796,1.9126284444334134,0.09901147938588412,1.4736607114023774,1.5,-11.0,-7.9273278092117385,0.6421,0.1829,0.1089,0.0475,0.0142,0.0037,0.0007,0.2368,0.175,0.1206,0.0661,0.0321,0.0186,0.0044,0.0007,0.0,0.0,1.9126284444334134,7.685706976914789,12.957933529528384,4.4814928904442315,5.695581458038507,13
Calvin Ridley,12.727841608002082,1.3086452446773418,1.834875587970383,-0.13970723772328508,-1.279489125601456,1.0,-11.0,-11.41919636332474,0.6413,0.1802,0.1091,0.0489,0.016,0.004,0.0005,0.2408,0.1785,0.127,0.0694,0.0337,0.0205,0.0045,0.0005,0.0,0.0,1.834875587970383,7.783232508923336,13.174199674786207,4.525341059283389,5.788201466053767,5
Ray-Ray McCloud,11.51633575161524,1.3604100074659051,1.7999503456783645,-0.004490718018666584,-0.1514350261306669,1.0,-11.0,-10.155925744149334,0.6277,0.1692,0.111,0.0595,0.0228,0.0073,0.0025,0.2637,0.2031,0.1526,0.0921,0.0503,0.0326,0.0098,0.0025,0.0,0.0,1.7999503456783645,8.461304410129731,14.507600105889656,4.911271098743373,6.3862606702737175,3
Amari Cooper,10.56743489184791,1.3118587229619756,1.7985462212283143,0.04962825540760445,0.6947955757064622,1.0,-11.0,-9.255576168885934,0.6287,0.1681,0.111,0.0595,0.023,0.0073,0.0024,0.2644,0.2032,0.1523,0.0922,0.0501,0.0327,0.0097,0.0024,0.0,0.0,1.7985462212283143,8.425579168353687,14.502544459083918,4.906934570549878,6.384938994921172,14
Allen Lazard,12.009498849457348,1.0094988494573478,1.6850109228554508,0.0,0.0,0.0,-11.0,-11.0,0.6321,0.168,0.1096,0.0587,0.022,0.0072,0.0024,0.2608,0.1999,0.1493,0.0903,0.049,0.0316,0.0096,0.0024,0.0,0.0,1.6850109228554508,8.311680005949492,14.434183037541336,4.841880122553911,6.348018806807504,16
Jake Ferguson,10.973539018737913,1.1517180880178124,1.6668382864845157,0.07965638239643776,-0.40147731311653895,1.0,-10.5,-9.8218209307201,0.6401,0.1736,0.107,0.0533,0.0189,0.0056,0.0015,0.2496,0.1863,0.1359,0.0793,0.0406,0.026,0.0071,0.0015,0.0,0.0,1.6668382864845157,7.97719134800789,13.762944199422222,4.64273155458015,6.065060223935092,14
Jayden Higgins,9.516793836766114,0.8041984591915305,1.489975552102924,0.052493641495027714,0.7349109809303879,1.0,-10.5,-8.712595377574583,0.6394,0.1667,0.107,0.0564,0.0211,0.0071,0.0023,0.254,0.1939,0.1449,0.0869,0.0468,0.0305,0.0094,0.0023,0.0,0.0,1.489975552102924,8.116644635196964,14.23914766678881,4.731999798573861,6.283480363564376,14
Tyler Conklin,9.710908486701321,0.6964771216753292,1.387640281462533,0.06570457566493389,0.9198640593090743,1.0,-11.0,-9.014431365025992,0.644,0.1654,0.1055,0.0551,0.0213,0.0064,0.0023,0.2505,0.1906,0.1429,0.0851,0.0452,0.03,0.0087,0.0023,0.0,0.0,1.387640281462533,8.014309364556574,14.136812396148418,4.674911705737653,6.24951970441137,17
Theo Johnson,7.769224590468164,0.7123061476170411,1.1123267301858495,0.20553877047659197,2.737542786672285,1.0,-11.0,-7.0569184428511225,0.7097,0.1849,0.079,0.0221,0.004,0.0003,0.0,0.1668,0.1054,0.063,0.0264,0.0096,0.0043,0.0003,0.0,0.0,0.0,1.1123267301858495,5.89066182180622,10.20189199481937,3.429245435244828,4.539536633476897,13
Isaiah Likely,9.754680888427366,0.38867022210684077,1.0952237268724692,0.07559928891196499,1.0583900447675099,0.0,-10.5,-9.366010666320525,0.6543,0.1627,0.1022,0.0528,0.0201,0.0059,0.002,0.2406,0.183,0.1355,0.0808,0.0428,0.028,0.0079,0.002,0.0,0.0,1.0952237268724692,7.72189280996651,13.844395841558354,4.513974550760945,6.152113992001415,14
Tyler Lockett,8.048883000872548,0.42722075021813666,0.9422452111938575,0.15855584995637254,2.2197818993892153,1.0,-11.0,-7.621662250654412,0.6591,0.161,0.101,0.0515,0.0196,0.0061,0.0017,0.2343,0.1799,0.1325,0.0789,0.0411,0.0274,0.0078,0.0017,0.0,0.0,0.9422452111938575,7.58017309424704,13.648110443853534,4.431046607316572,6.098720367077082,12
Travis Hunter,8.676353438582153,0.0,0.7259870158709704,0.0,0.0,0.0,-11.0,-11.0,0.6679,0.1576,0.0989,0.0493,0.0189,0.0057,0.0017,0.2281,0.1745,0.1282,0.0756,0.0391,0.0263,0.0074,0.0017,0.0,0.0,0.7259870158709704,7.352656098965011,13.475159130556856,4.315381345055124,6.028447256567977,7
Tyler Boyd,7.656421902776393,0.0,0.7259870158709704,0.0,0.0,0.0,-11.0,-11.0,0.6679,0.1576,0.0989,0.0493,0.0189,0.0057,0.0017,0.2281,0.1745,0.1282,0.0756,0.0391,0.0263,0.0074,0.0017,0.0,0.0,0.7259870158709704,7.352656098965011,13.475159130556856,4.315381345055124,6.028447256567977,12
Xavier Hutchinson,7.946161640982067,0.0,0.7259870158709704,0.0,0.0,0.0,-11.0,-11.0,0.6679,0.1576,0.0989,0.0493,0.0189,0.0057,0.0017,0.2281,0.1745,0.1282,0.0756,0.0391,0.0263,0.0074,0.0017,0.0,0.0,0.7259870158709704,7.352656098965011,13.475159130556856,4.315381345055124,6.028447256567977,13
David Moore,10.446483171482075,0.0,0.7259870158709704,0.0,0.0,0.0,-11.0,-11.0,0.6679,0.1576,0.0989,0.0493,0.0189,0.0057,0.0017,0.2281,0.1745,0.1282,0.0756,0.0391,0.0263,0.0074,0.0017,0.0,0.0,0.7259870158709704,7.352656098965011,13.475159130556856,4.315381345055124,6.028447256567977,14
Darnell Washington,8.275892233217268,0.0,0.7259870158709704,0.0,0.0,0.0,-11.0,-11.0,0.6679,0.1576,0.0989,0.0493,0.0189,0.0057,0.0017,0.2281,0.1745,0.1282,0.0756,0.0391,0.0263,0.0074,0.0017,0.0,0.0,0.7259870158709704,7.352656098965011,13.475159130556856,4.315381345055124,6.028447256567977,11
Tyler Johnson,8.188508591302524,0.0,0.7259870158709704,0.0,0.0,0.0,-11.0,-11.0,0.6679,0.1576,0.0989,0.0493,0.0189,0.0057,0.0017,0.2281,0.1745,0.1282,0.0756,0.0391,0.0263,0.0074,0.0017,0.0,0.0,0.7259870158709704,7.352656098965011,13.475159130556856,4.315381345055124,6.028447256567977,18
Tutu Atwell,10.244664060534848,0.0,0.7259870158709704,0.0,0.0,0.0,-11.0,-11.0,0.6679,0.1576,0.0989,0.0493,0.0189,0.0057,0.0017,0.2281,0.1745,0.1282,0.0756,0.0391,0.0263,0.0074,0.0017,0.0,0.0,0.7259870158709704,7.352656098965011,13.475159130556856,4.315381345055124,6.028447256567977,18
Josh Palmer,8.867207255695329,0.0,0.7259870158709704,0.004139637215233627,0.05795492101327077,1.0,-11.0,-9.937905441771495,0.6679,0.1576,0.0989,0.0493,0.0189,0.0057,0.0017,0.2281,0.1745,0.1282,0.0756,0.0391,0.0263,0.0074,0.0017,0.0,0.0,0.7259870158709704,7.352656098965011,13.475159130556856,4.315381345055124,6.028447256567977,17
Ja'Tavion Sanders,9.480342341947926,0.0,0.7259870158709704,0.01973288290260369,0.2762603606364516,0.0,-11.0,-10.704006756460945,0.6679,0.1576,0.0989,0.0493,0.0189,0.0057,0.0017,0.2281,0.1745,0.1282,0.0756,0.0391,0.0263,0.0074,0.0017,0.0,0.0,0.7259870158709704,7.352656098965011,13.475159130556856,4.315381345055124,6.028447256567977,10
Nick Westbrook-Ikhine,9.701774215163603,0.0,0.7259870158709704,0.0,0.0,0.0,-11.0,-11.0,0.6679,0.1576,0.0989,0.0493,0.0189,0.0057,0.0017,0.2281,0.1745,0.1282,0.0756,0.0391,0.0263,0.0074,0.0017,0.0,0.0,0.7259870158709704,7.352656098965011,13.475159130556856,4.315381345055124,6.028447256567977,18
KaVontae Turpin,7.959527203357548,0.0,0.7259870158709704,0.0,0.0,0.0,-11.0,-11.0,0.6679,0.1576,0.0989,0.0493,0.0189,0.0057,0.0017,0.2281,0.1745,0.1282,0.0756,0.0391,0.0263,0.0074,0.0017,0.0,0.0,0.7259870158709704,7.352656098965011,13.475159130556856,4.315381345055124,6.028447256567977,18
Brandon Aiyuk,9.693606429432732,0.0,0.7259870158709704,0.07865301186169678,1.1011421660637548,0.0,-11.0,-9.820204822074547,0.6679,0.1576,0.0989,0.0493,0.0189,0.0057,0.0017,0.2281,0.1745,0.1282,0.0756,0.0391,0.0263,0.0074,0.0017,0.0,0.0,0.7259870158709704,7.352656098965011,13.475159130556856,4.315381345055124,6.028447256567977,7
Lil'Jordan Humphrey,8.277747278823563,0.0,0.7259870158709704,0.0,0.0,0.0,-11.0,-11.0,0.6679,0.1576,0.0989,0.0493,0.0189,0.0057,0.0017,0.2281,0.1745,0.1282,0.0756,0.0391,0.0263,0.0074,0.0017,0.0,0.0,0.7259870158709704,7.352656098965011,13.475159130556856,4.315381345055124,6.028447256567977,9
